month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
201909,michigan,mi,219750.0,-0.0014,0.0717,45026,-0.0034,0.0077,57.0,0.0962,0.0364,16180,0.0537,0.0659,400,0.2987,-0.2366,14568,0.2329,0.102,37173,-0.0024,0.2826,125.02343749999999,-0.0066,0.047,1697.5,-0.0056,0.0128,306990.0,-0.0076,0.0278
201909,new york,ny,467050.0,0.0264,0.0886,75776,-0.0175,0.0066,82.0,0.0789,0.025,21464,0.2246,0.0532,604,0.0942,-0.1968,18392,0.368,0.0644,70913,-0.0219,0.0926,156.37499999999997,-4.0E-4,0.0723,1505.0,-0.0105,-0.0202,1005977.0,0.0165,0.0116
201909,kentucky,ky,213500.0,-0.0067,0.0678,15486,-0.0184,-0.0697,65.5,0.0397,-0.0368,5084,-0.0109,0.0291,116,0.0741,-0.383,4508,0.233,-0.0114,39360,0.0451,-0.0842,103.40896350190839,-6.0E-4,0.0907,1911.0,-0.0016,0.0617,280789.0,-0.0018,0.0346
201909,minnesota,mn,284950.0,-4.0E-4,0.036,24283,0.0011,0.0858,53.0,0.06,-0.0702,9756,0.0287,0.1743,196,-0.0577,-0.2899,7852,0.4102,0.0622,15863,0.0013,-0.0108,143.15340909090907,-1.0E-4,0.0363,1992.5,-0.0092,-0.0309,366257.0,7.0E-4,-0.0112
201909,hawaii,hi,684050.0,-0.0073,-0.0158,5966,-0.0348,0.0439,78.0,0.013,-0.0488,1668,0.072,0.0888,52,0.0833,0.0,1232,0.4326,0.0845,7465,0.0584,0.1045,514.0125563277586,-0.0022,0.028,1308.0,-0.0091,-0.048,1274829.0,-0.0182,0.0032
201909,illinois,il,249750.0,-0.0012,0.0032,60880,-0.0075,0.036,58.5,0.0636,0.0086,22648,0.0701,0.0693,276,0.0299,-0.303,20268,0.2916,0.0569,34825,-0.0272,0.0413,119.96874999999999,-0.0166,0.0262,1759.0,-0.0017,-0.0028,359641.0,-0.0026,-0.0077
201909,wisconsin,wi,247500.0,-0.0098,0.0534,23470,0.0163,-0.0221,66.0,0.1379,-0.0294,7456,0.0231,0.0591,112,-0.2,-0.125,6412,0.3358,0.0795,49912,0.0964,0.9142,130.58026755852842,-0.0046,0.053,1801.0,-0.0104,0.0107,323604.0,-0.0088,0.0405
201909,delaware,de,325050.0,0.0157,0.0837,4345,-0.119,-0.1872,91.5,0.064,-0.0054,1188,-0.1054,-0.1514,116,0.2609,-0.2927,1096,0.2178,-0.1621,2617,0.1198,2.1044,151.1498908130618,0.0112,0.0619,1987.5,0.0151,0.0461,421939.00000000006,0.0174,0.0763
201909,wyoming,wy,264800.0,-9.0E-4,0.0382,3684,-0.0207,-0.1174,80.0,0.1268,-0.0909,852,-0.105,0.0191,20,0.0,-0.2857,672,0.0244,-0.0059,5352,0.0544,0.2813,123.45169230307106,-8.0E-4,0.0509,2147.0,0.0089,-0.0133,643597.0,0.0345,0.2412
201909,nevada,nv,340050.0,-0.0142,-0.0258,12892,-0.0272,0.2458,53.0,0.06,0.2927,4884,-0.0771,-0.0439,248,0.0508,-0.3333,5476,0.6574,0.1701,17228,0.0349,-0.4487,181.0297649771171,-1.0E-4,0.0112,1885.5,-0.0066,-0.0351,596550.0,0.0144,-0.0297
201909,alaska,ak,290049.5,-0.0187,0.0361,3570,-0.0485,-0.1046,75.5,0.0786,-0.0443,840,-0.0498,0.0448,32,0.3333,-0.4667,1128,0.1799,-0.06,0,,,164.68294812105088,6.0E-4,-0.001,1775.0,-0.0073,0.026,328813.0,0.003,0.0181
201909,west virginia,wv,174950.0,-6.0E-4,0.0411,8346,-0.01,-0.0729,92.0,0.0698,-0.0108,1820,-0.0215,0.0179,84,0.0,0.3125,1732,0.1547,-0.0484,7344,0.1009,0.0453,85.81284221337441,-0.0024,0.0219,1704.5,-0.002,0.011,232478.00000000003,0.0041,0.0157
201909,maryland,md,348118.0,0.0089,0.0551,21252,-0.0788,-0.0981,57.5,0.0088,-0.0417,8540,0.1011,9.0E-4,432,-0.027,-0.069,7400,0.3367,-0.0891,6191,0.0211,-0.7739,166.52265722230862,-2.0E-4,-0.0118,1938.0,0.001,0.0725,453068.0,0.0089,0.0438
201909,mississippi,ms,199900.0,-3.0E-4,0.0249,10768,-0.0364,-0.0922,92.0,0.0575,-0.0108,2484,-0.0342,-0.0619,108,-0.2286,-0.2059,2224,0.1608,-0.0749,19717,0.0783,0.1383,96.16764946222311,-0.0053,0.0541,1993.0,0.002,0.0231,262828.0,0.0025,0.0347
201909,connecticut,ct,358550.0,0.0099,0.0246,22641,-0.0548,-0.0921,78.0,0.0541,-0.0488,5692,0.2728,0.0627,160,1.1053,-0.1304,5988,0.497,0.0081,938,0.0575,1.5147,169.21146716101694,-0.0034,-0.0413,2090.0,0.0043,0.0983,714811.0,0.016,0.006
201909,missouri,mo,203050.0,-0.0287,0.0415,24165,-0.0022,-0.1125,67.0,0.0469,-0.0147,8424,0.0086,0.0067,244,-0.0469,-0.0758,7096,0.3521,-0.0457,36498,0.062,0.1001,108.73437499999999,-0.0119,0.0933,1771.0,-0.0062,0.0369,281074.0,-0.0033,0.0378
201909,oklahoma,ok,209950.0,0.0043,0.1053,14902,-0.039,-0.1922,64.5,0.0238,-0.0515,4632,-0.0026,-0.0736,152,0.0,-0.2549,4128,0.1254,-0.1576,9332,0.0279,-0.1193,103.69574274888458,0.0068,0.0774,1956.0,0.001,0.0327,284073.0,0.0096,0.0915
201909,washington,wa,469050.0,0.0086,0.0909,19767,-0.0204,-0.1349,49.0,0.1136,0.1136,9680,0.068,-0.0854,384,0.1429,-0.0103,7208,0.6337,-0.2175,49496,0.0587,1.3982,226.70095277007215,0.0055,0.0735,2054.0,-0.0029,0.0128,648622.0,0.0067,0.0754
201909,alabama,al,236172.5,-0.012,0.0782,22482,-0.0176,-0.128,78.0,0.013,-0.0824,6272,0.0222,0.0405,384,-0.0303,-0.3143,4908,0.1205,-0.0481,9681,0.1101,0.3157,108.07224114030858,-5.0E-4,0.0715,1994.5,-0.0028,0.0094,311654.0,0.0079,0.0813
201909,new mexico,nm,259950.0,0.0035,0.0829,8324,-0.0348,-0.1708,78.5,0.1056,-0.0765,2280,-0.0671,-0.088,92,0.5333,-0.1481,1936,0.198,-0.1755,5771,0.0406,0.0508,129.78623535039463,0.0045,0.0676,1960.5,0.0064,0.0158,388642.0,0.026,0.0569
201909,district of columbia,dc,665050.0,0.1083,0.0557,1651,0.0319,0.0204,29.0,-0.3256,-0.1212,1264,0.8266,0.0096,16,3.0,-0.3333,540,0.6667,0.0714,584,-0.0347,-0.8305,490.6206166143413,0.0306,-0.0502,1373.0,0.0239,0.0845,953936.0,0.0505,0.0243
201909,ohio,oh,189500.0,-0.0028,0.0825,32823,-0.0047,-0.1091,54.0,0.0588,-0.0526,14084,0.0083,0.0112,272,0.0625,-0.2527,12928,0.3512,-0.0107,97795,0.0488,0.1106,95.96093749999999,-0.0253,0.0645,1744.0,0.0087,0.0163,264143.0,-0.001,0.0413
201909,california,ca,585050.0,0.022,0.0734,91021,-0.004,-0.0257,52.0,0.0612,0.1818,42756,0.0998,0.0149,1704,0.2948,-0.0427,29140,0.3387,-0.0134,83657,0.1137,0.2839,316.37499999999994,0.0144,0.0626,1862.0,0.0011,0.0208,1158464.0,0.0962,0.1764
201909,arizona,az,359776.0,0.0293,0.0934,21621,-0.0518,-0.1359,57.5,-0.0574,0.0088,9876,-8.0E-4,-0.058,1080,0.3366,0.2676,8672,0.4521,-0.2246,105029,0.1336,0.7734,174.9926655375874,0.0138,0.0634,2135.0,0.0196,0.0289,551968.0,0.0472,0.1091
201909,massachusetts,ma,519950.0,-2.0E-4,0.0612,20514,0.0279,-0.0396,61.0,0.0167,0.1296,10104,0.3494,0.0921,208,0.1064,-0.1034,7324,0.569,-0.1252,16303,-0.0209,0.0466,264.96289062499994,0.0071,0.0685,1924.5,-0.0126,-0.0065,812157.0,-0.0025,0.0783
201909,indiana,in,199950.0,-0.0435,0.0805,22948,0.0181,0.0076,56.0,0.098,0.0,8516,0.0907,-0.0116,192,0.1707,-0.3143,8180,0.3588,0.0119,60755,0.0548,2.7349,96.47694075653293,-0.0116,0.063,1985.5,-0.0117,0.012,264658.0,-0.0302,0.0466
201909,montana,mt,362000.0,-0.0081,0.0645,7409,-0.026,-0.1802,87.0,0.1918,-0.0543,1564,-0.2085,-0.133,40,-0.3333,-0.2857,1572,0.1008,-0.0344,6185,-0.4,-0.3679,170.30954361123503,0.0073,0.0564,2179.0,-0.005,0.0107,604432.0,0.0128,0.038
201909,nebraska,ne,234999.5,-0.0291,-2.0E-4,6165,0.0197,0.0812,50.0,0.0,-0.0196,2516,0.0466,0.0501,80,0.25,0.0526,1568,0.2136,0.0509,5429,0.0228,0.2358,114.74425308596349,-0.0111,0.0073,1944.0,-0.0182,0.044,284965.0,-0.029,0.002
201909,south dakota,sd,239950.0,0.0,0.043,4382,-0.0262,0.0743,54.5,0.0481,-0.0439,1252,-0.0954,0.0064,28,-0.3636,0.0,896,0.4177,0.1487,1867,-0.0169,0.2045,121.52498238992717,-0.0091,0.0282,1973.0,-0.0015,-0.0025,303804.0,0.0023,0.0432
201909,arkansas,ar,190050.0,0.0,0.0276,14703,-0.035,-0.1218,81.0,0.0253,-0.0241,3652,-0.0588,-0.045,84,0.5,-0.25,2868,0.2668,-0.1004,12169,0.0539,0.0065,95.49406865219586,-0.0095,0.0406,1910.5,-0.0034,0.059,262895.0,5.0E-4,0.0473
201909,new jersey,nj,389500.0,0.0116,0.0818,49150,-0.04,-0.0383,63.5,-0.0379,-0.0522,16556,0.2085,0.0386,340,-0.0761,-0.4333,12632,0.3241,-0.0442,24235,0.0239,-0.0248,62.124999999999986,0.0711,0.2551,816.0,0.0303,0.0355,551848.0,-0.0047,0.0293
201908,new mexico,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,illinois,il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,michigan,mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,west virginia,wv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,massachusetts,ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,maine,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,washington,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,indiana,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,kentucky,ky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,arkansas,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,rhode island,ri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,south carolina,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,colorado,co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,texas,tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,wyoming,wy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,delaware,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,kansas,ks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,hawaii,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,ohio,oh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,minnesota,mn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,georgia,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,montana,mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,virginia,va,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,south dakota,sd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,alabama,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,iowa,ia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,arizona,az,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,new hampshire,nh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,florida,fl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,wisconsin,wi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,louisiana,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,north carolina,nc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,mississippi,ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,california,ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,connecticut,ct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,nevada,nv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,tennessee,tn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,nebraska,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,vermont,vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,utah,ut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,missouri,mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,oregon,or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,oklahoma,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,idaho,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,alaska,ak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,new york,ny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,new jersey,nj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,pennsylvania,pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,maryland,md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,district of columbia,dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201908,north dakota,nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201907,alabama,al,239050.0,4.0E-4,0.0935,22825,-0.0025,-0.124,73.0,0.0282,-0.0519,6648,-0.0443,-0.0303,528,-0.12,-0.0365,5536,0.0501,-0.0661,9210,0.0115,0.2461,107.82812499999999,5.0E-4,0.0692,2003.0,0.0015,0.0083,314463.0,0.0037,0.0885
201907,michigan,mi,229950.0,-4.0E-4,0.087,41897,0.0773,0.0131,49.0,0.0889,-0.0392,17696,-0.0433,-0.0589,460,0.1979,-0.0496,14100,0.1833,0.1302,39191,0.0225,1.5829,128.29687499999997,-0.004,0.0671,1728.0,0.0,0.024,322212.0,-0.0039,0.0554
201907,oklahoma,ok,210050.0,5.0E-4,0.1052,15326,0.007,-0.1767,62.0,0.0508,-0.0236,5340,0.0114,-0.0799,184,0.2778,-0.3521,4660,0.1043,-0.1778,9798,-0.0093,-0.0916,103.32188229193673,6.0E-4,0.0722,1958.5,0.0033,0.0302,285130.0,0.0065,0.0976
201907,maine,me,265050.0,0.0192,0.0664,9145,0.0695,-0.1276,64.0,-0.0154,-0.1523,2900,-0.1233,0.0042,88,0.375,0.0476,2228,0.2489,-0.0732,6556,-0.0018,-0.2433,153.8931856187291,0.0185,0.0559,1706.5,0.0015,0.0038,386967.0,0.0056,0.0656
201907,arizona,az,355676.0,-0.0038,0.0649,23038,-0.0584,-0.055,59.5,0.0439,0.0531,9004,-0.1057,-0.0808,896,-0.2028,-0.1418,8872,-0.1226,-0.1512,96210,0.0417,0.6156,173.85937499999997,-0.001,0.0586,2125.5,-2.0E-4,0.0112,545796.0,-0.0118,0.0761
201907,new jersey,nj,392550.0,-0.0076,0.0695,51174,-0.0048,-0.0065,60.5,0.1415,0.0168,15304,-0.1192,-0.06,436,0.0093,-0.1805,13568,-0.0421,0.0089,25739,-0.0056,-0.006,49.68749999999999,-0.0062,0.6159,728.0,0.0111,0.1876,556924.0,-0.006,0.0366
201907,arkansas,ar,195050.0,-0.0082,0.0558,15024,7.0E-4,-0.1009,78.5,0.0608,0.0329,3896,-0.1056,-0.1048,136,0.2143,-0.4426,3332,0.0322,-0.0107,12150,-0.0268,-0.109,96.47012589800127,-0.0017,0.0644,1933.0,0.0036,0.0736,267373.0,0.0026,0.0638
201907,minnesota,mn,291500.0,-0.012,0.0335,23327,0.0405,0.0931,47.0,0.093,-0.0505,10436,-0.0963,0.0912,292,0.2586,-0.0875,7220,0.0719,-0.0217,17295,-0.0255,-0.1108,143.29492187499997,-0.0052,0.0329,2024.0,-0.0059,-0.0279,376716.0,-0.0114,0.0046
201907,district of columbia,dc,649950.0,0.0,0.0171,1565,-0.0304,0.0289,36.5,0.1061,-0.0135,920,-0.1544,-0.0336,12,-0.25,-0.4,508,-0.1533,0.1339,630,-0.0541,-0.8466,487.4858943811204,-0.0134,-0.0616,1409.0,-0.0098,0.1156,953870.9999999999,-0.0298,-0.0108
201907,kansas,ks,195800.0,-0.0188,0.0795,10175,0.0237,-0.0708,62.5,0.0593,0.0504,3856,-0.0766,0.0366,116,-0.1944,-0.3095,3056,0.0079,-0.0795,6895,-0.0014,0.7872,94.44512133211494,0.0019,0.1624,2022.0,-0.0098,0.0778,280867.0,-0.013,0.0467
201907,kentucky,ky,219500.0,-0.002,0.0978,15172,0.0371,-0.0539,63.0,0.05,-0.0233,5344,-0.0205,-0.003,140,-0.0541,-0.3137,4452,0.0461,0.0174,40037,0.0018,-0.0796,103.34799203451709,0.0039,0.1075,1933.5,0.0018,0.0635,291263.0,0.0114,0.0641
201907,california,ca,582550.0,-0.0094,0.0591,89521,0.0291,0.0447,48.0,0.1163,0.2308,42356,-0.0384,-0.0615,1716,-0.0509,-0.0734,30196,0.0562,0.1643,78643,0.0103,0.3015,312.34374999999994,-0.0053,0.0484,1879.5,-3.0E-4,0.007,1094290.0,0.0019,0.0693
201907,new mexico,nm,260050.0,0.0039,0.0695,8500,0.0087,-0.1587,69.0,0.0147,-0.0738,2596,-0.0846,-0.0781,116,0.2083,0.0,2116,0.0496,-0.1985,5962,-0.0607,-0.1109,129.02301646448336,0.0039,0.0543,1965.0,-0.001,0.01,385775.0,0.0063,0.0435
201907,iowa,ia,215000.0,-0.0225,0.0312,14666,0.058,0.108,56.0,0.0,-0.0667,4848,-0.0335,0.0632,344,-0.0652,2.1852,4716,-0.0025,0.4361,19660,-0.0499,0.226,123.7433894230769,-0.0169,0.0455,1646.5,-0.0045,-0.0135,257836.0,0.0016,0.0384
201907,maryland,md,349950.0,-3.0E-4,0.0308,21809,-0.0016,-0.0395,53.5,0.0918,-0.0531,8416,-0.1077,-0.0665,524,0.1102,0.065,7244,-0.0563,-0.0816,6592,-0.0467,-0.7972,167.39615091463412,-0.0105,-0.0138,1950.0,-5.0E-4,0.0656,458734.0,-0.0101,0.0315
201907,mississippi,ms,204300.0,0.0212,0.0407,11133,0.0128,-0.0617,85.5,0.0556,-0.0229,2624,-0.0602,-0.0324,140,0.2069,-0.1463,2360,-0.0359,-0.065,19458,-0.0086,0.1361,96.40179774518094,0.0129,0.0581,1983.0,0.0051,0.0117,264767.0,0.005,0.0282
201907,washington,wa,479006.00000000006,-0.0063,0.101,19036,0.0202,-0.0281,43.0,0.1944,0.1622,10944,-0.0249,-0.097,308,-0.125,-0.3689,7560,0.1616,0.0483,48756,0.0067,1.4199,227.34629652327456,-0.0081,0.0999,2094.5,0.0084,7.0E-4,660480.0,-0.0115,0.0723
201907,new hampshire,nh,349050.0,-0.0026,0.0773,6184,0.0729,-0.1208,53.5,0.0918,-0.0696,2408,-0.1776,-0.0179,48,-0.4,-0.4545,1604,0.0722,-0.168,9474,0.1753,1.4769,169.439104164586,-0.0065,0.0589,2015.5,2.0E-4,0.02,459075.0,-0.0051,0.0702
201907,massachusetts,ma,540000.0,-0.0165,0.0801,20010,-0.0157,0.0405,55.5,0.2333,0.11,7904,-0.2171,-0.0852,208,-0.1333,-0.2353,6008,-0.1308,-0.0053,18804,-0.0309,0.0445,268.09374999999994,-0.0052,0.0707,1992.0,-0.0055,0.0071,851485.0,0.0019,0.0789
201907,connecticut,ct,369450.0,-0.0147,0.0256,23791,-0.0097,-0.0611,65.0,0.1207,-0.0152,5296,-0.1312,-0.0343,148,0.2333,-0.0263,5464,-0.072,-0.0187,955,-0.0412,-0.8405,171.68749999999997,-0.0076,-0.038,2122.0,-0.0103,0.1023,733778.0,-0.0186,-1.0E-4
201907,wyoming,wy,265050.0,0.0196,0.0196,3709,0.067,-0.0995,67.0,-0.0563,-0.141,1108,-0.0888,0.082,36,0.8,0.125,704,0.1429,0.0233,5395,0.0056,0.3658,121.82266713850174,0.0152,0.0358,2129.0,0.0042,-0.0323,621939.0,0.0687,0.2113
201907,florida,fl,335486.0,-0.0073,0.0174,142737,-0.0319,0.0054,81.5,0.0188,0.0316,38988,-0.0269,-0.0484,3304,-0.1387,-0.1589,36972,-0.0684,-0.0283,87403,-0.0095,-0.0712,181.39062499999997,8.0E-4,0.0332,1770.5,-3.0E-4,-0.0084,640826.0,-0.0059,0.0239
201907,wisconsin,wi,254950.0,0.0,0.0847,21717,0.0568,-0.0728,55.5,0.0472,-0.075,7984,-0.1005,-0.045,136,0.0303,-0.2609,5784,0.1494,0.019,46731,0.0563,1.0989,132.43910256410254,-0.002,0.0653,1833.0,-0.0011,0.0206,334589.0,-0.0021,0.0667
201907,rhode island,ri,379050.0,0.0107,0.0264,3671,-0.0046,-0.0816,51.0,0.1087,0.0737,1572,-0.1048,-0.1656,12,-0.5,-0.5,916,-0.0338,-0.1792,3664,-0.0476,0.0559,221.60064935064935,0.0142,0.0348,1688.0,0.0024,0.0075,618710.0,0.0175,0.0378
201907,tennessee,tn,295050.0,0.0,0.093,27324,0.0166,-0.0857,55.5,0.0882,0.0,11012,-0.0097,-0.0464,668,0.1844,-0.0973,7920,0.0169,-0.085,66822,0.0604,0.4839,126.88206845238093,1.0E-4,0.0781,2075.5,-0.0022,0.0466,403984.0,0.0011,0.1046
201907,nebraska,ne,246300.0,-0.0072,0.0294,5589,0.0299,0.0377,48.5,0.0778,0.1279,2560,-0.0318,-0.049,68,-0.3462,-0.0556,1592,0.1117,0.1243,5603,-0.0092,0.2057,116.24887015350124,-0.0047,0.0328,1987.0,0.0076,0.0447,294654.0,-0.0018,-0.0021
201907,georgia,ga,299000.0,-0.0032,0.0222,74763,0.0226,0.1065,58.5,0.0263,0.0263,26688,-0.0332,0.0339,2128,-0.0875,-0.2153,22648,0.0011,0.1133,48765,-0.0253,-0.0221,108.06249999999999,3.0E-4,0.0267,2027.5,-0.0061,-0.0552,400408.0,-0.0083,0.0109
201907,ohio,oh,199045.0,0.0,0.1027,31081,0.0562,-0.1027,51.0,0.02,0.0,15012,-0.0098,-0.0795,316,0.0,-0.0595,11876,0.1276,-0.0502,98780,-0.0026,0.0993,101.47851562499999,-0.0028,0.1216,1692.0,0.0042,-0.0259,273226.0,-0.0093,0.046
201907,south dakota,sd,243950.0,0.0041,0.0381,4187,0.0333,0.0418,46.0,0.0455,-0.08,1452,-0.1015,0.0614,20,-0.2857,-0.375,896,0.2514,0.3333,2004,-0.0045,0.4103,123.2227270936028,5.0E-4,0.0355,1988.0,-0.004,-0.0055,305347.0,0.0011,0.0395
201907,south carolina,sc,284000.0,-0.0175,0.0325,29735,0.0057,-0.0139,74.0,0.0137,-0.039,8844,-0.0345,0.062,912,-0.0952,-0.3153,8680,0.0478,0.0596,47137,0.0476,0.0491,108.67541503906249,-0.0125,-0.0708,1562.5,-0.0161,-0.1405,426096.0,-0.006,0.0365
201907,oregon,or,429500.0,-0.001,0.001,18601,0.0399,0.0282,49.0,0.1136,-0.02,7816,-0.0744,-0.0459,364,-0.1574,-0.0215,7076,0.1631,0.0974,18640,-5.0E-4,-0.0929,217.93749999999997,-0.0056,0.0226,1995.0,-0.0025,-0.0131,557147.0,-0.002,-0.0088
201907,west virginia,wv,175050.0,0.0,0.0312,8206,0.0172,-0.0682,84.0,0.0633,-0.0345,1868,-0.0679,-0.095,84,-0.0455,0.6154,1724,-0.0315,-0.0293,6970,0.0286,-0.0739,86.67526012634708,-0.0039,0.0265,1687.0,0.0042,0.0018,239233.0,0.0112,0.0321
201907,hawaii,hi,684431.0,-0.0209,-0.0117,6043,0.0072,0.0628,64.5,-0.1513,-0.1835,1980,0.1224,0.0784,76,0.5833,-0.05,1232,0.0405,0.12,7509,0.0582,0.0941,500.40849673202615,-0.0174,0.0047,1351.5,0.0056,-0.0235,1335254.0,-0.0028,0.0366
201907,alaska,ak,298300.0,0.0025,0.0465,3646,0.0402,-0.1083,65.5,0.0565,0.0234,1096,-0.0648,-0.068,36,0.125,-0.1,1312,0.1195,-0.0381,0,,-1.0,165.54813218390805,-0.0064,0.0037,1808.0,0.0044,0.0355,330488.0,-0.0607,0.0156
201907,idaho,id,369990.0,0.0096,0.1128,8732,0.0776,-0.0906,46.5,0.1071,-0.07,3816,-0.0479,-0.0195,260,0.8571,-0.1447,2776,0.134,0.0029,4644,0.0387,0.1941,172.72027765434876,0.0153,0.0879,2201.0,-0.0032,0.0199,575528.0,0.0036,0.0806
201907,montana,mt,367050.0,0.0055,0.0493,7481,0.0575,-0.1488,69.5,0.053,-0.0544,2084,-0.1403,-0.0316,40,-0.0909,0.1111,1744,0.3293,-0.0354,10817,-0.0796,0.1598,169.74817641274967,0.005,0.0499,2204.0,9.0E-4,0.0016,604861.0,0.0019,0.0281
201907,vermont,vt,288300.0,-0.0026,0.0296,5261,0.0708,-0.0871,90.0,-0.1429,-0.0426,1144,-0.12,0.0,32,0.1429,0.1429,940,0.1463,0.0086,3541,0.1776,1.8036,145.42801556420233,0.0017,0.0226,2002.5,-0.0037,-0.002,405256.0,0.0038,0.0313
201907,colorado,co,480000.0,-0.0102,0.0345,27961,0.0795,0.1377,48.5,0.1023,0.0543,12424,-0.1164,0.0167,704,-0.0112,-0.0276,10804,0.1221,0.2534,104579,0.0088,1.9337,199.65625,0.0051,0.0681,2408.5,-0.0064,-0.0201,860862.0000000001,0.0042,-0.015
201907,new york,ny,482050.0,-0.0263,0.0979,76203,0.0027,0.0242,68.5,0.0703,0.0301,20024,-0.1327,-0.0289,640,-0.0476,-0.2381,17452,-0.0233,0.0453,75846,0.0284,0.1661,161.23437499999997,-0.0112,0.0956,1518.0,0.004,-0.0168,1057428.0,-0.0181,0.005
201907,illinois,il,259550.0,-0.0204,0.0384,59269,0.0474,0.0404,46.0,0.0,-0.1068,23196,-0.1373,-0.0062,348,-0.0543,-0.42,20204,0.0421,0.0423,39771,-0.0894,0.0624,122.40624999999999,-0.0208,0.0447,1786.0,0.0,-0.0042,370632.0,-0.0235,-0.0048
201907,louisiana,la,230050.0,-0.0082,0.0236,19768,0.0122,-0.0169,81.0,0.0385,0.0872,4776,-0.0751,-0.0759,168,-0.16,-0.3115,5208,-0.0667,-0.0405,22879,0.0449,0.6015,116.77547422178988,-7.0E-4,0.0232,1900.0,-0.0016,0.0158,305539.0,-0.004,0.0321
201907,nevada,nv,343949.5,0.0115,-0.0447,13147,0.019,0.6151,48.0,0.0435,0.2468,5436,-0.0928,0.1625,272,-0.15,-0.2609,5872,0.0516,0.8012,22108,-0.1084,-0.278,179.36881322254334,0.0067,-0.0089,1915.0,-0.001,-0.0543,592630.0,0.0239,-0.1233
